"movie_title","film_slug","page","review","review_chars","language","review_lower","known_spam","has_url","promo_words","repeated_review","very_short","spam_score","likely_spam"
"Don't Look Up","dont-look-up-2021",165,"between watching this for the first time and watching the boys i’ve never been more scared of america cause this is literally what would happen",143,"en","between watching this for the first time and watching the boys i’ve never been more scared of america cause this is literally what would happen",FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"Don't Look Up","dont-look-up-2021",165,"great metaphor for climate change and fuck meryl streep for doing that good of a trump impression",97,"en","great metaphor for climate change and fuck meryl streep for doing that good of a trump impression",FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"Don't Look Up","dont-look-up-2021",165,"this didn’t make sense because meryl streep would be an awesome president",73,"en","this didn’t make sense because meryl streep would be an awesome president",FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"Don't Look Up","dont-look-up-2021",165,"If there was an asteroid in real life, pretty realistic senario I'd say.",72,"en","if there was an asteroid in real life, pretty realistic senario i'd say.",FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"Don't Look Up","dont-look-up-2021",165,"this is happening in real life and everyone is underreacting",60,"en","this is happening in real life and everyone is underreacting",FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"Don't Look Up","dont-look-up-2021",165,"Depressing how accurate this probably is",40,"en","depressing how accurate this probably is",FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"Don't Look Up","dont-look-up-2021",165,"I rewatched this many 3 times I really like it. This is honestly exactly how humanity would treat an event like this, I love the political mockery and comedic aspects. I was able to feel like I was in their shoes and felt a lot of strong emotions throughout the movie, the ending was honestly perfectly executed!",312,"en","i rewatched this many 3 times i really like it. this is honestly exactly how humanity would treat an event like this, i love the political mockery and comedic aspects. i was able to feel like i was in their shoes and felt a lot of strong emotions throughout the movie, the ending was honestly perfectly executed!",FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"Don't Look Up","dont-look-up-2021",166,"its good but like its too unserious (the main characters) overall its good ig",77,"en","its good but like its too unserious (the main characters) overall its good ig",FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"Don't Look Up","dont-look-up-2021",166,"You could switch the plot out to current events and you wouldn’t even have to change the script",95,"en","you could switch the plot out to current events and you wouldn’t even have to change the script",FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"Don't Look Up","dont-look-up-2021",166,"casting is insane",17,"en","casting is insane",FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"Don't Look Up","dont-look-up-2021",166,"A cautionary tale about how horrible it would be to have a female president",75,"en","a cautionary tale about how horrible it would be to have a female president",FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"Don't Look Up","dont-look-up-2021",166,"This is about as well I’d expect it to go in real life too",58,"en","this is about as well i’d expect it to go in real life too",FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"Don't Look Up","dont-look-up-2021",166,"Super important movie that people overlooked way too quick.",59,"en","super important movie that people overlooked way too quick.",FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"Don't Look Up","dont-look-up-2021",166,"So I love this film and I recently rewatched it with my dad. Absolutely wonderful satire. Not only is it hilarious, it's also eerily similar to our real world politics and even more relevant in today's society where modern culture has us glued to screens and unable to tell what's real from what's not while those in power lie to our faces and do whatever the fuck they want. In a way, this movie reminds me of The Boys and…",424,"en","so i love this film and i recently rewatched it with my dad. absolutely wonderful satire. not only is it hilarious, it's also eerily similar to our real world politics and even more relevant in today's society where modern culture has us glued to screens and unable to tell what's real from what's not while those in power lie to our faces and do whatever the fuck they want. in a way, this movie reminds me of the boys and…",FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"Don't Look Up","dont-look-up-2021",166,"we are so fucked.",17,"en","we are so fucked.",FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"Don't Look Up","dont-look-up-2021",166,"i just didn’t get it in 2021…. this is actually so camp",55,"en","i just didn’t get it in 2021…. this is actually so camp",FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"Don't Look Up","dont-look-up-2021",167,"Humans are very funny beings.",29,"en","humans are very funny beings.",FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"Don't Look Up","dont-look-up-2021",167,"Great movie. Best reflection of what would likely happen if a meteor was going to hit the earth. Almost felt a little too real…",127,"en","great movie. best reflection of what would likely happen if a meteor was going to hit the earth. almost felt a little too real…",FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"Don't Look Up","dont-look-up-2021",167,"the most unrealistic part of this movie is that the president is a republican woman. the rest of it is pretty spot on!",118,"en","the most unrealistic part of this movie is that the president is a republican woman. the rest of it is pretty spot on!",FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"Don't Look Up","dont-look-up-2021",167,"It’s about global warming I think",33,"en","it’s about global warming i think",FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"Don't Look Up","dont-look-up-2021",167,"Riley Bina till I die (from an asteroid)",40,"en","riley bina till i die (from an asteroid)",FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"Don't Look Up","dont-look-up-2021",167,"Glad to know that even in this world, Mark Hamill is still signing Star Wars memorabilia",88,"en","glad to know that even in this world, mark hamill is still signing star wars memorabilia",FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"Don't Look Up","dont-look-up-2021",167,"Can’t remember exactly when I watched this but such a trash movie with political bullshit in it. Had to hate review",115,"en","can’t remember exactly when i watched this but such a trash movie with political bullshit in it. had to hate review",FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"Don't Look Up","dont-look-up-2021",168,"rewatched while doing my taxes. love this movie",47,"en","rewatched while doing my taxes. love this movie",FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"Don't Look Up","dont-look-up-2021",168,"Smidge too on the nose for my taste but still a compelling and honestly depressing watch, i cant believe this is what we’ve come to nowadays lol",144,"en","smidge too on the nose for my taste but still a compelling and honestly depressing watch, i cant believe this is what we’ve come to nowadays lol",FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"Don't Look Up","dont-look-up-2021",168,"Ass. Buns. Checks. The drizzling shots. Hershey squirts. A real stinker.",72,"en","ass. buns. checks. the drizzling shots. hershey squirts. a real stinker.",FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"Don't Look Up","dont-look-up-2021",168,"yeah, I’m voting for life",25,"en","yeah, i’m voting for life",FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"Don't Look Up","dont-look-up-2021",168,"Marx warned us about this",25,"en","marx warned us about this",FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"Don't Look Up","dont-look-up-2021",168,"while i agree with the sentiment here.. *jonah hill cut the cameras gif* this wasn't really for me",98,"en","while i agree with the sentiment here.. *jonah hill cut the cameras gif* this wasn't really for me",FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"Don't Look Up","dont-look-up-2021",168,"this is literally whats happening rn",36,"en","this is literally whats happening rn",FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"Don't Look Up","dont-look-up-2021",168,"The cinematic equivalent to an aimless, angry rant about the political state of the world at a family get-together for 150 minutes",130,"en","the cinematic equivalent to an aimless, angry rant about the political state of the world at a family get-together for 150 minutes",FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"Don't Look Up","dont-look-up-2021",168,"Well it’s no “slave girls from beyond infinity” but I guess it was fine",71,"en","well it’s no “slave girls from beyond infinity” but i guess it was fine",FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"Don't Look Up","dont-look-up-2021",168,"almost depressing how accurate this is",38,"en","almost depressing how accurate this is",FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"Don't Look Up","dont-look-up-2021",169,"No words. Just reality",22,"en","no words. just reality",FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"Don't Look Up","dont-look-up-2021",169,"goofy but probably one of the accurate depictions of an apocalyptic scenario of how humans, society, and politics behave. Also why did timmy have to be here?",157,"en","goofy but probably one of the accurate depictions of an apocalyptic scenario of how humans, society, and politics behave. also why did timmy have to be here?",FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"Don't Look Up","dont-look-up-2021",169,"This cast had me fully convinced I was about to watch something incredible. I thought that this movie couldn’t possibly go wrong, and somehow it still did",154,"en","this cast had me fully convinced i was about to watch something incredible. i thought that this movie couldn’t possibly go wrong, and somehow it still did",FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"Don't Look Up","dont-look-up-2021",169,"Silly goofy film with a brutal but beautiful ending for the main characters but not so much for the president, leo acting his heart out as usual. Timmy being there is funny How is Jonah the last one alive, crazy",211,"en","silly goofy film with a brutal but beautiful ending for the main characters but not so much for the president, leo acting his heart out as usual. timmy being there is funny how is jonah the last one alive, crazy",FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"Don't Look Up","dont-look-up-2021",169,"surprised it took me so long to watch this movie. if it wasn’t as slow i’d give it a 4 star. definitely eerie to think how accurate this movie is…",146,"en","surprised it took me so long to watch this movie. if it wasn’t as slow i’d give it a 4 star. definitely eerie to think how accurate this movie is…",FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"Don't Look Up","dont-look-up-2021",170,"I don’t understand people’s critiques of this film.",51,"en","i don’t understand people’s critiques of this film.",FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"Don't Look Up","dont-look-up-2021",170,"Every character in this movie is insufferable and annoying",58,"en","every character in this movie is insufferable and annoying",FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"Don't Look Up","dont-look-up-2021",170,"why did i like this?",20,"en","why did i like this?",FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"Don't Look Up","dont-look-up-2021",170,"I’m the fucking chief of staff, Boy with the dragon tattoo… so I’m doing fine.",78,"en","i’m the fucking chief of staff, boy with the dragon tattoo… so i’m doing fine.",FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"Don't Look Up","dont-look-up-2021",170,"I went into this expecting to be disappointed, mostly due to the general conscious of this film and also the way the Adam McKay films I have watched previous didn't overly connect with me to major degrees. I don't know why but this just clicked for me, I loved the Leo and Lawrence performances and also found Cate Blanchett's performance to be a breath of fresh air. The ending was justified and had me openly rooting for the world to end, I really don't know why this movie has such a bad word of mouth, I was quite entertained.",530,"en","i went into this expecting to be disappointed, mostly due to the general conscious of this film and also the way the adam mckay films i have watched previous didn't overly connect with me to major degrees. i don't know why but this just clicked for me, i loved the leo and lawrence performances and also found cate blanchett's performance to be a breath of fresh air. the ending was justified and had me openly rooting for the world to end, i really don't know why this movie has such a bad word of mouth, i was quite entertained.",FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"Don't Look Up","dont-look-up-2021",170,"just ignore the girl with micro bags and a nose piercing",56,"en","just ignore the girl with micro bags and a nose piercing",FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"Don't Look Up","dont-look-up-2021",170,"I love the peek into politics and reality in general, how most don’t take crises seriously.",91,"en","i love the peek into politics and reality in general, how most don’t take crises seriously.",FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"Don't Look Up","dont-look-up-2021",171,"I watched this pre Letterboxd and I remember not really liking it but this time I enjoyed it a lot. This has aged great and will probably only get funnier as time passes.",170,"en","i watched this pre letterboxd and i remember not really liking it but this time i enjoyed it a lot. this has aged great and will probably only get funnier as time passes.",FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"Don't Look Up","dont-look-up-2021",171,"Quite the funny watch, definitely drops any subtlety in the 3rd act. Eleven Benevolent Elephants, or whatever.",110,"en","quite the funny watch, definitely drops any subtlety in the 3rd act. eleven benevolent elephants, or whatever.",FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"Don't Look Up","dont-look-up-2021",171,"well..this was messy",20,"en","well..this was messy",FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"Don't Look Up","dont-look-up-2021",171,"Just a long episode of Black Mirror",35,"en","just a long episode of black mirror",FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"Don't Look Up","dont-look-up-2021",171,"Shoving a bunch of great actors into a film won’t make a good film. Polished dogshite this.",91,"en","shoving a bunch of great actors into a film won’t make a good film. polished dogshite this.",FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"Don't Look Up","dont-look-up-2021",171,"i just know kate spent her last moments still wondering why did that guy made them pay for free snacks",102,"en","i just know kate spent her last moments still wondering why did that guy made them pay for free snacks",FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"Don't Look Up","dont-look-up-2021",171,"Scariest thing is, is all the big tech and ai company CEO’s are all exactly like Peter and you can absolutely gargantee the U.S. government to act the way they did.",164,"en","scariest thing is, is all the big tech and ai company ceo’s are all exactly like peter and you can absolutely gargantee the u.s. government to act the way they did.",FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"Don't Look Up","dont-look-up-2021",172,"With everything going on right now This becomes more relevant every single fucking day",86,"en","with everything going on right now this becomes more relevant every single fucking day",FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"Don't Look Up","dont-look-up-2021",172,"Really enjoyed the concept of this movie, executed quite well although Netflix has this movie listed as a comedy but I don’t think I laughed once however I really thought this movie was enjoyable to watch. Great casting. Great script overall a 7.25/10",251,"en","really enjoyed the concept of this movie, executed quite well although netflix has this movie listed as a comedy but i don’t think i laughed once however i really thought this movie was enjoyable to watch. great casting. great script overall a 7.25/10",FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"Don't Look Up","dont-look-up-2021",172,"Was just here to listen to what ariana gotta say about the Fox News",67,"en","was just here to listen to what ariana gotta say about the fox news",FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"Don't Look Up","dont-look-up-2021",172,"They figured out interstellar flight to another habitable planet and launched said flight successfully but couldn't bomb an asteroid into a thousand pieces successfully.....",173,"en","they figured out interstellar flight to another habitable planet and launched said flight successfully but couldn't bomb an asteroid into a thousand pieces successfully.....",FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"Don't Look Up","dont-look-up-2021",172,"Yeah this was absolutely hilarious and i loved the performances not really sure why there is so much hate for it when it’s meant to be satirical but maybe i’m not understanding the problems, i guess you can say it’s not really on the nose and it’s trying to say something too much but just enjoy it",298,"en","yeah this was absolutely hilarious and i loved the performances not really sure why there is so much hate for it when it’s meant to be satirical but maybe i’m not understanding the problems, i guess you can say it’s not really on the nose and it’s trying to say something too much but just enjoy it",FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"Don't Look Up","dont-look-up-2021",172,"They hit the pentagon (made cate blanchett insufferably straight)",65,"en","they hit the pentagon (made cate blanchett insufferably straight)",FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"Don't Look Up","dont-look-up-2021",173,"only unrealistic part about this movie is that the president is a woman",71,"en","only unrealistic part about this movie is that the president is a woman",FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"Don't Look Up","dont-look-up-2021",173,"I had to watch this movie for a communications class end-of-semester essay, and yeah, the imminent heat death of the universe will definitely help me ace my finals.",164,"en","i had to watch this movie for a communications class end-of-semester essay, and yeah, the imminent heat death of the universe will definitely help me ace my finals.",FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"Don't Look Up","dont-look-up-2021",173,"I watched this years ago I just want to say this sucked shit. It's probably the movie I'm most actively annoyed to have watched",127,"en","i watched this years ago i just want to say this sucked shit. it's probably the movie i'm most actively annoyed to have watched",FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"Don't Look Up","dont-look-up-2021",173,"Mocked Trump in his face. Love you Jennifer, the icon you are.",62,"en","mocked trump in his face. love you jennifer, the icon you are.",FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"Don't Look Up","dont-look-up-2021",173,"We're all fine. Everything's fine.",34,"en","we're all fine. everything's fine.",FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"Don't Look Up","dont-look-up-2021",174,"I felt like this movie was sort of a mess structurally with somewhat wonky plot beats and pacing/tone. It didn't quite hit the absurdist comedy notes I wanted but also wasn't compelling enough to really take seriously as a drama. It doesn't do a great job handling its ensemble cast and that leaves all the characters feeling quite thin and archetypal. The performances are generally pretty good, I actually think I liked Cate Blanchett the most. It's also a weird early performance from Timothee Chalamet as a pretty minor character. The emotion and themes resonated at the end but felt muddled for the first two thirds.",621,"en","i felt like this movie was sort of a mess structurally with somewhat wonky plot beats and pacing/tone. it didn't quite hit the absurdist comedy notes i wanted but also wasn't compelling enough to really take seriously as a drama. it doesn't do a great job handling its ensemble cast and that leaves all the characters feeling quite thin and archetypal. the performances are generally pretty good, i actually think i liked cate blanchett the most. it's also a weird early performance from timothee chalamet as a pretty minor character. the emotion and themes resonated at the end but felt muddled for the first two thirds.",FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"Don't Look Up","dont-look-up-2021",174,"Had such a hard time actually getting through this movie. I lowkey can’t remember if I finished it THE WOLRD IS ENDING!?! I need to get high right now Edit: went and finished the movie. I agree that given the chance to save the world, humans would fuck it up. Gives a good message abt current politics",301,"en","had such a hard time actually getting through this movie. i lowkey can’t remember if i finished it the wolrd is ending!?! i need to get high right now edit: went and finished the movie. i agree that given the chance to save the world, humans would fuck it up. gives a good message abt current politics",FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"Don't Look Up","dont-look-up-2021",174,"seperti melihat masa depan indonesia if these comets lands here and the president is still wowo. well, president orlean and jason dynamics kinda remind me of si gendut and his neckless concubine (no offense to jonah hill) though, so all of those casting director need to CLOCK this vision if we're going to remake this film in Indo.",332,"en","seperti melihat masa depan indonesia if these comets lands here and the president is still wowo. well, president orlean and jason dynamics kinda remind me of si gendut and his neckless concubine (no offense to jonah hill) though, so all of those casting director need to clock this vision if we're going to remake this film in indo.",FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"Don't Look Up","dont-look-up-2021",174,"Surprisingly, pretty sure if this happened, this depiction would be fairly accurate.",84,"en","surprisingly, pretty sure if this happened, this depiction would be fairly accurate.",FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"Don't Look Up","dont-look-up-2021",174,"we’re all fucked",16,"en","we’re all fucked",FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"Don't Look Up","dont-look-up-2021",174,"Would rather take a big meteor than a bomb",42,"en","would rather take a big meteor than a bomb",FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"Don't Look Up","dont-look-up-2021",174,"This film had everything to be amazing",38,"en","this film had everything to be amazing",FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"Don't Look Up","dont-look-up-2021",175,"oh how i love this cast",23,"en","oh how i love this cast",FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"Don't Look Up","dont-look-up-2021",175,"“WE ARE ALL GOING TO FUCKING DIE” “THIS WHOLE ADMINISTRATION HAS COMPLETELY LOST THEIR FUCKING MINDS” #AILF",107,"en","“we are all going to fucking die” “this whole administration has completely lost their fucking minds” #ailf",FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"Don't Look Up","dont-look-up-2021",175,"Out of all the sadly realistic reactions in this film, a white college student holding a grudge about paying for a snack for months even while the world is ending is the realest.",178,"en","out of all the sadly realistic reactions in this film, a white college student holding a grudge about paying for a snack for months even while the world is ending is the realest.",FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"Don't Look Up","dont-look-up-2021",175,"Gives me the willies. Especially when some lines are just direct quotes from 🌭☢️ 🇺🇸",83,"en","gives me the willies. especially when some lines are just direct quotes from 🌭☢️ 🇺🇸",FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"Don't Look Up","dont-look-up-2021",176,"Too impactful- no pun intended. Maybe the most upsetting movie I've ever seen. I both love it and wish I'd never seen it.",121,"en","too impactful- no pun intended. maybe the most upsetting movie i've ever seen. i both love it and wish i'd never seen it.",FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"Don't Look Up","dont-look-up-2021",176,"Too many a list actors for a mid film",37,"en","too many a list actors for a mid film",FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"Don't Look Up","dont-look-up-2021",176,"the things i do to see timothee on my screen for 10 minutes",59,"en","the things i do to see timothee on my screen for 10 minutes",FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"Don't Look Up","dont-look-up-2021",176,"I appreciate a movie telling you how it’s going to end in the first 30 min",74,"en","i appreciate a movie telling you how it’s going to end in the first 30 min",FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"Don't Look Up","dont-look-up-2021",176,"PEAK PEAK PEAK PEAK PEAK PEAK I genuinely love when movies are tragic from the beginning & don’t have a happy ending.",117,"en","peak peak peak peak peak peak i genuinely love when movies are tragic from the beginning & don’t have a happy ending.",FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"Don't Look Up","dont-look-up-2021",176,"Don’t Look Up is a pretty wild movie with an over-the-top plot that definitely keeps your attention. The actors all do a solid job in their roles, and there are some entertaining moments throughout. That said, while the story is crazy and interesting, it can also feel a bit messy at times. Overall, it is a decent watch with good performances, but not quite amazing.",367,"en","don’t look up is a pretty wild movie with an over-the-top plot that definitely keeps your attention. the actors all do a solid job in their roles, and there are some entertaining moments throughout. that said, while the story is crazy and interesting, it can also feel a bit messy at times. overall, it is a decent watch with good performances, but not quite amazing.",FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"Don't Look Up","dont-look-up-2021",177,"Maybe it’s because I didn’t watch this movie when it came out, but I really cannot understand the hate some of y’all have for this film. It’s good and I think everyone turns in a strong performance (even Christ twink Timmy C) but I will say something about the writing felt a tad too hackneyed for my taste and a little too uneven.",331,"en","maybe it’s because i didn’t watch this movie when it came out, but i really cannot understand the hate some of y’all have for this film. it’s good and i think everyone turns in a strong performance (even christ twink timmy c) but i will say something about the writing felt a tad too hackneyed for my taste and a little too uneven.",FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"Don't Look Up","dont-look-up-2021",177,"This movie is genius… it is a satire of what is going on right now, without focusing on the conspiracy theories only. This movie told us about the world if we lost our trust in science… especially the people that lack of scientific knowledge (ie politician) because they focus on their agenda and they don’t care about others… yet they too not survive due to their stupidity.",375,"en","this movie is genius… it is a satire of what is going on right now, without focusing on the conspiracy theories only. this movie told us about the world if we lost our trust in science… especially the people that lack of scientific knowledge (ie politician) because they focus on their agenda and they don’t care about others… yet they too not survive due to their stupidity.",FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"Don't Look Up","dont-look-up-2021",177,"fresh take on a saturated genre",31,"en","fresh take on a saturated genre",FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"Don't Look Up","dont-look-up-2021",177,"I dont even know what to say about this, i see where people are coming from saying this isnt all that good and i do agree the editing is scratchy here and there but i just liked it. Something about seeing jonah hill in a dystopian seperate universe where hes in charge at the whitehouse makes me laugh but thats just me. Say what you want about this movie but i loved it.",371,"en","i dont even know what to say about this, i see where people are coming from saying this isnt all that good and i do agree the editing is scratchy here and there but i just liked it. something about seeing jonah hill in a dystopian seperate universe where hes in charge at the whitehouse makes me laugh but thats just me. say what you want about this movie but i loved it.",FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"Don't Look Up","dont-look-up-2021",177,"I liked how this was a mixture of what the fuck am I watching and wow this is actually kind of deep and reflective of what would happen in reality",146,"en","i liked how this was a mixture of what the fuck am i watching and wow this is actually kind of deep and reflective of what would happen in reality",FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"Don't Look Up","dont-look-up-2021",177,"The post credits scene geniuenly brought it down half a star. So corny after a really emotional ending Also seeing Kyle two years on was beautiful",146,"en","the post credits scene geniuenly brought it down half a star. so corny after a really emotional ending also seeing kyle two years on was beautiful",FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"Don't Look Up","dont-look-up-2021",178,"Such a good movie def up there very depressing but good if u wanna cry",70,"en","such a good movie def up there very depressing but good if u wanna cry",FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"Don't Look Up","dont-look-up-2021",178,"This watch I realized even more how ridiculous all this is and yet I think this is pretty much what would happen…",113,"en","this watch i realized even more how ridiculous all this is and yet i think this is pretty much what would happen…",FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"Don't Look Up","dont-look-up-2021",178,"the line between satire and reality becomes more and more blurred every day",75,"en","the line between satire and reality becomes more and more blurred every day",FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"Don't Look Up","dont-look-up-2021",178,"this is what happen in real life. some people just comment unnecessary things, despite them being indifferent about the main topic. like how the film shows that society cares about singers breakup than expected apocalypse.",222,"en","this is what happen in real life. some people just comment unnecessary things, despite them being indifferent about the main topic. like how the film shows that society cares about singers breakup than expected apocalypse.",FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"Don't Look Up","dont-look-up-2021",178,"“ We really did have everything, didn’t we ? “",46,"en","“ we really did have everything, didn’t we ? “",FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"Don't Look Up","dont-look-up-2021",179,"the fascists would never go against their leaders even if a meteorite hit them, very inaccurate…",96,"en","the fascists would never go against their leaders even if a meteorite hit them, very inaccurate…",FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"Don't Look Up","dont-look-up-2021",179,"The real doomsday",17,"en","the real doomsday",FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"Don't Look Up","dont-look-up-2021",179,"Upon rewatch realised it’s a scarily accurate mirror of what is going on in the world rn",88,"en","upon rewatch realised it’s a scarily accurate mirror of what is going on in the world rn",FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"Don't Look Up","dont-look-up-2021",179,"we laugh but this is exactly how this situation would play out if this happened irl",83,"en","we laugh but this is exactly how this situation would play out if this happened irl",FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"Don't Look Up","dont-look-up-2021",179,"this could have been the oscar winning movie it was desperately trying to be if it was just 30 minutes shorter",110,"en","this could have been the oscar winning movie it was desperately trying to be if it was just 30 minutes shorter",FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"Don't Look Up","dont-look-up-2021",179,"watched for ari tbh",19,"en","watched for ari tbh",FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"Don't Look Up","dont-look-up-2021",179,"how it would actually probably go if this were to happen",56,"en","how it would actually probably go if this were to happen",FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"Don't Look Up","dont-look-up-2021",179,"No idea how they got so many huge names in this film, the budget must’ve been astronomical. It’s a shame though because the execution doesn’t really land.",154,"en","no idea how they got so many huge names in this film, the budget must’ve been astronomical. it’s a shame though because the execution doesn’t really land.",FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"Don't Look Up","dont-look-up-2021",179,"I learned: 1. Jonah Hill is really fucking funny 2. incompetence will kill us and we all know it’s inevitable.",110,"en","i learned: 1. jonah hill is really fucking funny 2. incompetence will kill us and we all know it’s inevitable.",FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"Don't Look Up","dont-look-up-2021",180,"thought this so stupid and awful the first time i saw it but on rewatch it’s just like yeah that is exactly what would happen",125,"en","thought this so stupid and awful the first time i saw it but on rewatch it’s just like yeah that is exactly what would happen",FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
